"JARAS_NEV","MEGYE_NEV","EV","LAKAS","SZJA","MUNKA","BERUHAZAS","CSOK","X","Y","CSOKTREND","MEGYE_SZH","BALATON","BUNOZES","SERTETT","PEDAGOGUS","ORVOS","GYORVOS","ATLAGAR","HO_SZAM","HGYO_SZAM","HO_APOLO_SZAM","HO_SZOLG_SZAM","HGYO_SZOLG_SZAM","FHO_SZOLG_SZAM","FGYHO_SZOLG_SZAM","HO_HELY_SZOLG_SZAM","HGYO_HELY_SZOLG_SZAM","HO_TMED_SZAM","HGYO_TMED_SZAMA","HO_FORG_OSSZ","HGYO_FORG_OSSZ","HGYO_FORG_RB","HGYO_FORG_RK","HO_FORG_RB","HO_FORG_RK","VEDONO"
"Tatabányai","Komárom-Esztergom",2018,11.53649457,1589.44059349,71.5,1129,72,18.4651790342101,47.5687541531775,"alacsony",0,0,1888.65498745,1040.66317004,10.36,12458.04938272,8881.92857143,13.02446064,4.61997725549659,1.65845337376801,5.09382107657316,4.97536012130402,1.77691432903715,4.3830553449583,0.592304776345716,0.35538286580743,0.118460955269143,NA,NA,59769.5934420015,14730.2644048522,14305.2264973465,425.037907505686,59012.3910159212,757.202426080364,4.61997725549659
"Tatabányai","Komárom-Esztergom",2019,14.75901481,1809.95481779,70.8,1697,72,18.4651790342101,47.5687541531775,"alacsony",0,0,1465.27498996,866.64934942,10.3584,12149.75308642,8793.57142857,16.63704896,4.9428046886033,1.64760156286777,5.41354799227981,4.9428046886033,1.76528738878689,4.35437555900767,0.588429129595632,NA,0.117685825919126,NA,NA,57909.0759308949,14488.3020289036,14063.8092548133,424.492774090289,57170.4796874264,738.596243468437,4.9428046886033
"Tatabányai","Komárom-Esztergom",2020,7.09689629,1939.65774088,72.9,2151,64,18.4651790342101,47.5687541531775,"nincs",0,0,1875.94625284,1043.24375473,10.26910828,11723.7037037,7874,17.61079622,4.63645442008655,1.30771791335774,5.46863854676875,4.99310476009321,1.78325170003329,4.39868752674878,0.594417233344429,0.356650340006657,0.475533786675543,NA,NA,56447.0493128537,11701.1032383851,11416.8529173998,284.250320985306,55932.7595225641,514.2897902896,5.23087165343098
"Tatabányai","Komárom-Esztergom",2021,4.89210522,2194.74769825,78.1,1793,65,18.4651790342101,47.5687541531775,"nincs",0,0,1730.13477153,908.02245596,10.6557377,11981.17948718,9453.45454545,21.82455476,4.67060274727249,1.31734949282045,5.38915701608364,5.02987988167806,1.79638567202788,4.43108465766877,0.598795224009293,0.359277134405576,0.479036179207435,10289.2180931965,3563.4303780793,66248.5479215818,16016.933928935,12276.9787188177,176.52483203794,55570.9512460929,388.378582292428,5.14963892647992
"Tatai","Komárom-Esztergom",2012,8.24508516,962.59918274,61,489,0,18.3211679967021,47.6551299238577,"nincs",0,0,2682.2292649,1478.96214991,10.38831615,NA,NA,10.76638495,4.38800268442517,1.54870682979712,5.93670951422229,4.90423829435754,1.54870682979712,2.83929585462805,2.06494243972949,0.516235609932373,NA,NA,NA,54065.8716638274,10669.0413504724,9089.87661968923,1579.16473078313,50979.5570698467,3086.31459398069,4.38800268442517
"Tatai","Komárom-Esztergom",2013,0.77551442,991.87553153,61.4,577,0,18.3211679967021,47.6551299238577,"nincs",0,0,2383.41433151,1455.38207011,10.22039474,NA,NA,9.92882016,4.40118055195982,1.55335784186817,5.4367524465386,4.66007352560452,1.55335784186817,2.84782271009165,1.81225081551287,0.258892973644695,NA,NA,NA,52413.4003003159,11136.5401543002,9479.10733702687,1657.43281727334,49733.0813441723,2680.31895614353,3.88339460467043
"Tatai","Komárom-Esztergom",2014,3.10917076,1078.90049904,64.8,604,0,18.3211679967021,47.6551299238577,"nincs",0,0,1759.27245404,1160.75708308,9.72121212,NA,NA,9.6436612,4.40814209775703,1.55581485803189,5.96395695578893,4.66744457409568,1.55581485803189,2.85232723972514,1.81511733437054,0.259302476338649,NA,NA,NA,53415.791520809,10298.4571502658,8993.90639180604,1304.55075845974,50972.9028912226,2442.88862958641,3.88953714507974
"Tatai","Komárom-Esztergom",2015,0.5191232,1157.85843095,67.3,731,0,18.3211679967021,47.6551299238577,"nincs",0,0,1534.0090587,983.73846573,10.28213166,12165.29411765,6892.16666667,10.50293064,4.41696113074205,1.55892745790896,5.97588858865101,4.67678237372688,1.55892745790896,2.85803367283309,1.81874870089379,0.259821242984826,NA,NA,NA,53733.631261692,10744.3878611515,9494.38786115153,1250,51931.5111203492,1802.12014134276,3.63749740178757
"Tatai","Komárom-Esztergom",2016,2.85963111,1262.90613533,67.6,701,87,18.3211679967021,47.6551299238577,"alacsony",0,0,1357.02494378,787.69838691,9.95718654,12303.58823529,6998.33333333,12.77761185,4.42190141760957,1.56067108856808,5.20223696189361,4.68201326570425,1.56067108856808,2.86123032904149,1.82078293666277,0.260111848094681,NA,NA,NA,54405.2542593315,10922.0965014956,9753.41396800624,1168.6825334894,52762.3878267655,1642.866432566,4.42190141760957
"Tatai","Komárom-Esztergom",2017,25.9551495,1421.63642416,70.6,767,71,18.3211679967021,47.6551299238577,"alacsony",0,0,1100.49833887,513.91196013,9.38550725,11691.64705882,7483.83333333,14.15473423,4.40289036802984,1.55396130636347,4.92087747015099,4.66188391909041,1.55396130636347,2.84892906166636,1.81295485742405,0.258993551060579,NA,NA,NA,51477.0402216985,11629.5874232732,10542.850483023,1086.73694025019,50159.7990210044,1317.2412006941,4.14389681696926
"Tatai","Komárom-Esztergom",2018,8.52239712,1613.60254079,71.5,1129,72,18.3211679967021,47.6551299238577,"alacsony",0,0,1208.63086399,596.56779825,9.48554913,12312,8130,16.1575377,4.37783271528636,1.28759785743717,6.18046971569839,4.6353522867738,1.5451174289246,2.83271528636176,1.80263700041203,0.257519571487433,0.257519571487433,NA,NA,53899.8763906057,11514.9876390606,10341.9859909353,1173.00164812526,52704.2130201895,1195.66337041615,4.12031314379893
"Tatai","Komárom-Esztergom",2019,16.15923256,1820.14644608,70.8,1697,72,18.3211679967021,47.6551299238577,"alacsony",0,0,907.99497268,400.13337779,9.90149254,11977.94117647,8236.54545455,21.08353062,4.34316079914159,1.53288028204997,6.13152112819989,4.59864084614992,1.53288028204997,2.81028051709162,1.7883603290583,0.255480047008329,NA,NA,NA,52022.1245720709,11573.5016095243,10419.7537172347,1153.74789228961,50883.9609626488,1138.1636094221,4.59864084614992
"Tatai","Komárom-Esztergom",2020,23.66050985,1996.04819552,72.9,2151,64,18.3211679967021,47.6551299238577,"nincs",0,0,1027.83290083,396.88597161,9.82248521,12275.11764706,6097.83333333,23.11332116,4.30706865974158,1.52014187990879,5.82721053965037,4.56042563972637,1.52014187990879,2.78692677983278,1.77349885989359,0.253356979984799,NA,NA,NA,52869.7745122878,9269.57182670382,8412.46516341525,857.106663288574,52142.1332657715,727.641246516342,4.56042563972637
"Tatai","Komárom-Esztergom",2021,27.60227402,2259.30066567,78.1,1793,65,18.3211679967021,47.6551299238577,"nincs",0,0,1271.22399625,628.01504197,9.74411765,12204.625,5650.5,27.07918772,3.79660330557594,1.51864132223038,5.31524462780632,4.55592396669113,1.51864132223038,2.78417575742236,1.77174820926877,0.759320661115189,NA,7216.83667012579,2408.31203017034,56642.0309296616,10989.3948214331,8199.90381938293,381.178971879825,48759.7762535119,665.418006023944,4.55592396669113
"Téti","Győr-Moson-Sopron",2012,7.59930915,880.06965073,61.6,920,0,17.4940741073051,47.524687142845,"nincs",0,0,2314.33506045,1381.6925734,10,NA,NA,5.5810689,5.50092828164753,0.687616035205941,5.50092828164753,5.50092828164753,0.687616035205941,2.06284810561782,3.4380801760297,NA,NA,NA,NA,57200.0275046414,3488.27614659974,3371.38142061473,116.89472598501,55741.5938939696,1458.4336106718,4.12569621123565
"Téti","Győr-Moson-Sopron",2013,0.68994067,929.98809524,63.4,852,0,17.4940741073051,47.524687142845,"nincs",0,0,2083.62080861,1062.50862426,9.77906977,NA,NA,5.31575,5.53824852890273,0.692281066112842,5.53824852890273,5.53824852890273,0.692281066112842,2.07684319833853,3.46140533056421,NA,NA,NA,NA,57034.2679127726,3588.78504672897,3473.86638975424,114.918656974732,55356.1786085151,1678.08930425753,4.15368639667705
"Téti","Győr-Moson-Sopron",2014,0.6912761,1022.45197011,67.2,886,0,17.4940741073051,47.524687142845,"nincs",0,0,1078.39070925,815.70579289,9.16666667,NA,NA,5.96314396,5.52219231034721,0.690274038793401,5.52219231034721,5.52219231034721,0.690274038793401,2.0708221163802,3.451370193967,NA,NA,NA,NA,58497.2734175468,4054.66970387244,3947.67722785946,106.992476012977,56862.704493684,1634.56892386277,4.14164423276041
"Téti","Győr-Moson-Sopron",2015,14.47277739,1087.33387501,68.3,879,0,17.4940741073051,47.524687142845,"nincs",0,0,1109.57960028,840.79944866,8.97826087,10363.875,6432,7.33231794,5.50471341085805,0.688089176357256,5.50471341085805,5.50471341085805,0.688089176357256,2.06426752907177,3.44044588178628,NA,NA,NA,NA,57050.1617009565,4425.78958232987,4389.32085598294,36.4687263469346,55916.1907383197,1133.97096263676,4.12853505814354
"Téti","Győr-Moson-Sopron",2016,3.43300491,1176.67189401,69.8,742,95,17.4940741073051,47.524687142845,"magas",0,0,1029.90147276,734.66305057,9.35555556,10505.375,5838,7.26327509,5.48095368594135,0.685119210742669,5.48095368594135,5.48095368594135,0.685119210742669,2.05535763222801,3.42559605371335,NA,NA,NA,NA,57579.4738284461,3999.7259523157,3951.76760756372,47.9583447519868,56482.5979720471,1096.87585639901,4.11071526445602
"Téti","Győr-Moson-Sopron",2017,4.10326552,1336.02167162,71.8,885,79,17.4940741073051,47.524687142845,"alacsony",0,0,2120.02051633,1032.65515473,8.9787234,10333.875,5622,8.02724477,5.46112362618609,0.682640453273261,4.09584271963957,5.46112362618609,0.682640453273261,2.04792135981978,3.4132022663663,NA,NA,NA,NA,56434.5689125538,3837.80462830227,3797.52884155915,40.2757867431224,55517.1001433545,917.468769199263,4.09584271963957
"Téti","Győr-Moson-Sopron",2018,11.56541261,1521.38300161,73.6,901,70,17.4940741073051,47.524687142845,"alacsony",0,0,816.38206681,585.07381455,9.48351648,10145.75,5112,8.59993785,5.42409654891857,0.678012068614821,4.74608448030375,5.42409654891857,0.678012068614821,2.03403620584446,3.39006034307411,NA,NA,NA,NA,55031.5275611906,3465.99769475897,3415.14678961286,50.8509051461116,54089.7687978846,941.758763305987,3.39006034307411
"Téti","Győr-Moson-Sopron",2019,21.54301872,1724.12323407,74.4,1063,59,17.4940741073051,47.524687142845,"nincs",0,0,976.16803555,679.95152821,9.20212766,10160,4922,10.65763351,5.34795106624774,0.668493883280968,6.01644494952871,5.34795106624774,0.668493883280968,2.0054816498429,3.34246941640484,NA,NA,NA,NA,54335.1828330771,3290.32689350892,3253.55972992847,36.7671635804532,53440.7380172471,894.444815829935,3.34246941640484
"Téti","Győr-Moson-Sopron",2020,73.67582636,1787.09490438,76.7,978,63,17.4940741073051,47.524687142845,"nincs",0,0,969.06942785,763.30811098,9.95555556,9856.5,4354,12.13169067,5.27252356158967,0.659065445198708,5.93158900678837,5.27252356158967,0.659065445198708,1.97719633559612,3.29532722599354,NA,NA,NA,NA,51968.6284848085,2869.57094839518,2856.3896394912,13.1813089039742,51317.4718249522,651.156659856324,3.29532722599354
"Téti","Győr-Moson-Sopron",2021,50.88062622,2089.10071664,77.5,919,61,17.4940741073051,47.524687142845,"nincs",0,0,1095.89041096,587.08414873,10.19101124,10751.125,5334,18.31113599,5.16562278039646,0.645702847549558,5.16562278039646,5.16562278039646,0.645702847549558,1.93710854264867,3.22851423774779,NA,NA,6682.37876929037,1314.00529476335,62218.6349841803,4758.18428359269,3444.17898882934,NA,54918.9642926325,617.291922257377,3.22851423774779
"Tiszafüredi","Jász-Nagykun-Szolnok",2012,2.00722601,626.69733574,55,435,0,20.8103936098429,47.5423791972531,"nincs",0,0,2975.71256523,2167.80409474,10.09459459,NA,NA,4.40737585,4.52374968585072,1.00527770796683,6.53430510178437,6.03166624780096,1.50791656195024,3.01583312390048,3.01583312390048,1.50791656195024,0.502638853983413,NA,NA,73540.0854486052,5493.8426740387,5416.93892937924,76.9037446594622,71102.7896456396,2437.29580296557,4.52374968585072
"Tiszafüredi","Jász-Nagykun-Szolnok",2013,4.04101632,661.71752162,55.8,432,0,20.8103936098429,47.5423791972531,"nincs",0,0,2495.32757489,1959.89291307,9.70068027,NA,NA,4.02406494,4.56875983552465,1.01527996344992,6.09167978069953,6.09167978069953,1.52291994517488,3.04583989034976,3.04583989034976,1.52291994517488,0.507639981724961,NA,NA,77947.1039139043,5892.68490786334,5798.2638712625,94.4210366008427,76060.7137418143,1886.39017208995,4.06111985379968
"Tiszafüredi","Jász-Nagykun-Szolnok",2014,2.04598348,725.85384577,61.8,646,0,20.8103936098429,47.5423791972531,"nincs",0,0,2388.68571136,1723.74108079,9.73287671,NA,NA,4.20358094,5.66951860632924,1.03082156478714,7.21575095350995,6.18492938872281,1.5462323471807,3.09246469436141,3.09246469436141,0.515410782393568,0.515410782393568,NA,NA,80603.5460261829,6402.94814967529,6347.28378517679,55.6643644985053,78994.9489743325,1608.59705185032,4.12328625914854
"Tiszafüredi","Jász-Nagykun-Szolnok",2015,0.51857806,770.26969379,62.5,546,0,20.8103936098429,47.5423791972531,"nincs",0,0,2748.4637125,1934.29615993,9.29530201,15748.8,5885.5,4.65996445,4.69606052700235,1.04356900600052,6.78319853900339,6.26141403600313,1.56535350900078,3.13070701800157,3.13070701800157,1.56535350900078,0.521784503000261,NA,NA,82174.7978085051,6141.92538481607,6080.87659796504,61.0487868510305,81010.1747978085,1164.62301069658,4.17427602400209
"Tiszafüredi","Jász-Nagykun-Szolnok",2016,0,830.36123749,64.7,400,88,20.8103936098429,47.5423791972531,"magas",0,0,1896.20758483,1328.92110516,9.12582781,16042.10526316,8832.66666667,4.44520002,5.2879276611496,0.52879276611496,7.40309872560943,6.34551319337951,1.05758553222992,3.17275659668976,3.17275659668976,1.05758553222992,0.52879276611496,NA,NA,80588.0175559198,7005.9753582571,6957.85521654064,48.1201417164613,79415.1552006769,1172.86235524298,4.23034212891968
"Tiszafüredi","Jász-Nagykun-Szolnok",2017,1.59311773,924.66541258,64.7,595,91,20.8103936098429,47.5423791972531,"magas",0,0,1311.66693219,791.24847326,9.42657343,14419.42857143,10023,5.20205823,5.8663537944643,0.533304890405845,7.46626846568183,6.39965868487014,1.06660978081169,3.19982934243507,3.19982934243507,0.533304890405845,0.533304890405845,NA,NA,80744.4936270066,5345.31491653778,5291.9844274972,53.3304890405845,79696.0162124687,1048.47741453789,4.7997440136526
"Tiszafüredi","Jász-Nagykun-Szolnok",2018,2.14799699,1058.28689408,66.4,721,83,20.8103936098429,47.5423791972531,"alacsony",0,0,1208.24830845,794.75888734,9.67883212,13126.60869565,9679,5.73102262,6.48894176174769,0.540745146812307,6.48894176174769,6.48894176174769,1.08149029362461,3.24447088087384,3.24447088087384,NA,0.540745146812307,NA,NA,81628.7243821987,5233.87227599632,5184.6644676364,49.20780835992,80594.2789163467,1034.44546585194,4.86670632131077
"Tiszafüredi","Jász-Nagykun-Szolnok",2019,5.98883898,1175.11781758,68.3,885,81,20.8103936098429,47.5423791972531,"alacsony",0,0,1023.547026,707.77187968,9.49285714,12456.75,10346,6.89961864,6.57822607170266,0.548185505975222,7.12641157767789,6.57822607170266,1.09637101195044,3.28911303585133,3.28911303585133,NA,0.548185505975222,NA,NA,81943.3176186822,5671.52724481965,5622.73873478785,48.7885100317948,80894.0905602456,1049.22705843657,4.38548404780178
"Tiszafüredi","Jász-Nagykun-Szolnok",2020,4.95226566,1232.36546605,66.4,914,76,20.8103936098429,47.5423791972531,"alacsony",0,0,1293.0915894,847.38767986,9.85925926,12087.91304348,8436,8.22065043,6.07566970450152,0.552333609500138,7.73267053300193,6.62800331400166,1.10466721900028,3.31400165700083,3.31400165700083,0.552333609500138,0.552333609500138,NA,NA,76780.4473902237,4659.48632974316,4597.62496547915,61.8613642640155,76005.523336095,774.924054128694,4.4186688760011
"Tiszafüredi","Jász-Nagykun-Szolnok",2021,3.32133961,1354.73093366,68.3,1329,75,20.8103936098429,47.5423791972531,"alacsony",0,0,1179.07556048,520.34320509,10.07407407,12350,5758,8.9013328,6.65742024965326,0.554785020804438,9.43134535367545,6.65742024965326,1.10957004160888,3.32871012482663,3.32871012482663,NA,0.554785020804438,10719.5561719834,6026.62968099861,89512.8987517337,9221.08183079057,3138.41886269071,56.0332871012483,78366.7128987517,426.629680998613,5.54785020804438
"Tiszakécskei","Bács-Kiskun",2012,4.20026882,615.80864632,56.7,323,0,19.9966614622636,46.8966141993941,"nincs",0,0,2507.56048387,1570.90053763,10.26630435,NA,NA,4.53539255,3.78294312975495,1.68130805766887,4.62359715858938,4.20327014417217,1.68130805766887,3.78294312975495,0.420327014417217,0.420327014417217,NA,NA,NA,65212.0549787735,15404.5647513766,14727.8382581649,676.726493211719,62450.5064940524,2761.54848472111,4.20327014417217
"Tiszakécskei","Bács-Kiskun",2013,3.37133104,653.9865964,57.5,358,0,19.9966614622636,46.8966141993941,"nincs",0,0,1892.15954824,1483.3856592,9.78947368,NA,NA,3.85857013,4.64762548588812,1.26753422342403,5.07013689369613,4.64762548588812,1.69004563123204,4.22511407808011,0.422511407808011,NA,0.422511407808011,NA,NA,70107.3178975832,14420.3143484874,13917.1032617881,503.211086699341,67118.0496873416,2989.26821024168,4.22511407808011
"Tiszakécskei","Bács-Kiskun",2014,2.53689062,724.63642042,59.7,423,0,19.9966614622636,46.8966141993941,"nincs",0,0,2456.55574817,1530.5906727,10.40555556,NA,NA,4.96804663,4.65431158500465,1.26935770500127,5.07743082000508,4.65431158500465,1.69247694000169,4.23119235000423,0.423119235000423,NA,0.423119235000423,NA,NA,69762.2069899298,14929.3390877549,14431.7508673944,497.588220360498,67473.5550478125,2288.65194211729,4.23119235000423
"Tiszakécskei","Bács-Kiskun",2015,1.68449423,788.79148476,62.7,486,0,19.9966614622636,46.8966141993941,"nincs",0,0,2156.15261518,1334.96167776,10.07142857,15767.42857143,9889.71428571,5.11689447,4.19146617486797,1.67658646994719,5.44890602732836,4.61061279235477,1.67658646994719,4.19146617486797,0.419146617486797,0.419146617486797,NA,NA,NA,69393.0756978791,14508.341017688,14048.537178305,459.803839383016,67192.5559560734,2200.51974180568,4.19146617486797
"Tiszakécskei","Bács-Kiskun",2016,4.59683654,877.60225289,65.8,361,97,19.9966614622636,46.8966141993941,"magas",0,0,2528.26009737,1633.96644309,9.9076087,17024.6,7407.75,5.67076894,4.16649306278905,1.66659722511562,5.41644098162577,4.58314236906796,1.66659722511562,4.16649306278905,0.416649306278905,0.416649306278905,NA,NA,NA,70932.8777967585,12345.7355943502,11859.0892046165,486.646389733761,67429.6904295654,3503.18736719303,3.74984375651015
"Tiszakécskei","Bács-Kiskun",2017,5.80202656,1003.95894903,68.3,539,95,19.9966614622636,46.8966141993941,"magas",0,0,1520.95982097,1073.37491452,9.42021277,16442.47619048,8907,6.50482542,4.53458652815566,1.64894055569297,4.53458652815566,4.53458652815566,1.64894055569297,4.12235138923242,0.412235138923242,NA,NA,NA,NA,71170.747794542,14687.1135295573,13999.9175529722,687.195976585044,68065.3804930332,3105.36730150878,4.12235138923242
"Tiszakécskei","Bács-Kiskun",2018,9.44364607,1165.68319046,69.5,756,78,19.9966614622636,46.8966141993941,"alacsony",0,0,1736.80969,1104.49599672,9.16402116,15267.81818182,8546.25,7.26296068,4.4986095206936,1.63585800752495,6.13446752821855,4.4986095206936,1.63585800752495,4.08964501881237,0.408964501881237,NA,NA,NA,NA,68683.9522329462,13980.4514968101,13371.094389007,609.357107803043,66560.6085391788,2123.34369376738,3.68068051693113
"Tiszakécskei","Bács-Kiskun",2019,7.32660371,1332.17207792,70.2,777,76,19.9966614622636,46.8966141993941,"alacsony",0,0,1225.17095409,826.27808531,9.36813187,15067.54545455,8432.5,8.40965351,4.45632798573975,1.62048290390536,4.86144871171609,4.45632798573975,1.62048290390536,4.05120725976341,0.405120725976341,NA,NA,NA,NA,67145.9244854967,13664.722087182,13282.6932425863,382.02884459569,65979.1767946848,1166.74769081186,3.64608653378707
"Tiszakécskei","Bács-Kiskun",2020,13.36059434,1436.82815326,71.1,640,81,19.9966614622636,46.8966141993941,"alacsony",0,0,1295.57278487,846.17097512,9.62637363,14346.90909091,7527.5,10.36816055,4.4507384179648,1.61845033380538,5.66457616831883,4.4507384179648,1.61845033380538,4.04612583451345,0.404612583451345,NA,NA,NA,NA,63854.3394699575,12182.88488772,11893.1822779688,289.702609751163,62813.6759053207,1040.66356463686,4.04612583451345
"Tiszakécskei","Bács-Kiskun",2021,6.86951954,1628.39253938,72.8,927,65,19.9966614622636,46.8966141993941,"nincs",0,0,1309.24960601,796.05608761,9.86187845,11772,6845,11.76446184,4.43924290730054,1.61427014810929,6.05351305540982,4.43924290730054,1.61427014810929,4.03567537027322,0.403567537027322,NA,NA,16202.8330441099,6154.80850720368,68461.6005488518,17204.4876710117,10744.1785382784,305.500625529682,51599.3381492393,659.429355502643,4.03567537027322
"Tiszaújvárosi","Borsod-Abaúj-Zemplén",2012,10.97832565,922.11586887,47.9,252,0,20.997879368284,47.9292496720244,"nincs",0,0,2851.22800414,1615.38220257,9.93115942,NA,NA,7.03740773,5.97465488506651,1.25782208106663,6.60356592559982,6.28911040533317,1.25782208106663,3.14455520266658,3.14455520266658,0.314455520266658,NA,NA,NA,70166.6614257413,7471.4631615358,7326.1847111726,145.278450363196,68538.7251973208,1627.93622842049,5.66019936479985
"Tiszaújvárosi","Borsod-Abaúj-Zemplén",2013,1.89792336,946.61629665,51,292,0,20.997879368284,47.9292496720244,"nincs",0,0,3299.22343303,2087.71569108,9.7311828,NA,NA,6.37726189,6.0459492140266,1.27283141347928,7.00057277413607,6.36415706739642,1.27283141347928,3.18207853369821,3.18207853369821,0.318207853369821,NA,NA,NA,73764.0806975116,7735.63291542035,6960.47858461147,775.154330808884,72372.5577547254,1391.52294278623,5.40953350728696
"Tiszaújvárosi","Borsod-Abaúj-Zemplén",2014,0.96050715,1011.62958569,54.3,437,0,20.997879368284,47.9292496720244,"nincs",0,0,2683.01663278,1789.74498535,9.38111888,NA,NA,7.06030485,5.7987822557263,1.28861827905029,7.40955510453916,6.12093682548887,1.28861827905029,2.89939112786315,3.22154569762572,0.322154569762572,NA,NA,NA,73158.725556522,8536.7739441384,7820.6243355562,716.149608582198,72179.053509874,979.672046647982,5.47662768596372
"Tiszaújvárosi","Borsod-Abaúj-Zemplén",2015,0.9718173,1070.91999265,58.4,432,0,20.997879368284,47.9292496720244,"nincs",0,0,2759.96112731,1933.91642371,8.96587031,12840.94444444,6503.5,6.86336988,5.8633831720903,1.30297403824229,7.49210071989316,6.18912668165087,1.30297403824229,2.93169158604515,3.25743509560572,0.325743509560572,NA,NA,NA,75291.3775693019,8473.89165770872,7791.45900517932,682.432652529398,74282.5499201928,1008.82764910909,5.53763966252972
"Tiszaújvárosi","Borsod-Abaúj-Zemplén",2016,3.61200499,1188.40107101,61.3,330,95,20.997879368284,47.9292496720244,"magas",0,0,2117.94838117,1622.11860511,8.85618729,12611.72222222,6405.75,8.15951852,5.95848919196266,1.32410870932504,7.2825979012877,6.28951636929392,1.32410870932504,2.97924459598133,3.31027177331259,0.331027177331259,NA,NA,NA,75146.8105531464,8481.90936475885,7784.10407494455,697.805289814294,74213.3139130723,933.49664007415,5.6274620146314
"Tiszaújvárosi","Borsod-Abaúj-Zemplén",2017,5.97322006,1328.75780788,62.9,392,97,20.997879368284,47.9292496720244,"magas",0,0,2415.83567008,1825.15057492,8.49350649,12328.17142857,6079.25,8.59991031,5.65535595475715,1.33067198935462,7.31869594145043,6.32069194943446,1.33067198935462,2.9940119760479,3.32667997338656,0.665335994677312,NA,NA,NA,71770.7917498337,8089.4876912841,7410.17964071856,679.308050565536,70906.1876247505,864.604125083167,5.65535595475715
"Tiszaújvárosi","Borsod-Abaúj-Zemplén",2018,7.66334588,1487.32316881,64.2,695,100,20.997879368284,47.9292496720244,"magas",0,0,2099.09039416,1442.7081598,8.65584416,12943.29411765,5798.75,10.24179818,5.67309617566575,1.33484615898018,7.34165387439098,6.34051925515584,1.33484615898018,3.0034038577054,3.33711539745044,0.667423079490089,NA,NA,NA,73428.5523593406,7740.4391643863,7168.4575852633,571.981579123006,72650.0033371154,778.549022225189,5.00567309617567
"Tiszaújvárosi","Borsod-Abaúj-Zemplén",2019,17.73702353,1668.02656522,65.1,1048,93,20.997879368284,47.9292496720244,"magas",0,0,2145.17586426,1107.72731836,8.83443709,13632.5,5554,11.89542405,5.03423278292388,1.34246207544637,7.38354141495503,6.37669485837025,1.34246207544637,3.02053966975433,3.35615518861592,1.34246207544637,NA,NA,NA,73204.4569740905,7456.03436702913,6975.09732850047,480.937038528662,72673.8488387703,530.608135320177,5.36984830178547
"Tiszaújvárosi","Borsod-Abaúj-Zemplén",2020,6.05072525,1774.63161096,66.1,1018,92,20.997879368284,47.9292496720244,"magas",0,0,1663.94944283,1028.62329193,9.41034483,13470.2,5941.75,12.50357618,5.05033500555537,1.34675600148143,7.07046900777752,6.06040200666644,1.34675600148143,2.69351200296286,3.36689000370358,1.01006700111107,NA,NA,NA,68029.0225918319,8002.0874718023,7868.75862765563,133.328844146662,66741.5238544157,1287.49873741625,5.38702400592573
"Tiszaújvárosi","Borsod-Abaúj-Zemplén",2021,14.34289526,2026.81845364,66.6,1125,91,20.997879368284,47.9292496720244,"magas",0,0,1457.63842562,980.65376918,9.56690141,12758.06666667,3055.75,15.62200548,4.9572028156912,1.32192075085099,6.94008394196768,5.94864337882944,1.32192075085099,2.64384150170197,3.30480187712747,0.99144056313824,NA,13576.7870716151,6374.63234079117,76821.1110743911,10414.0916752041,3995.50546944711,43.9538649657953,62831.2237681351,413.100234640933,5.28768300340395
"Tiszavasvári","Szabolcs-Szatmár-Bereg",2012,1.09579034,575.17625411,50,275,0,21.3327750980901,47.9883400764903,"nincs",0,0,5168.47776459,2735.82321249,10.69685039,NA,NA,3.16721811,4.760858419395,1.46487951366,4.760858419395,4.760858419395,1.46487951366,3.295978905735,1.46487951366,NA,NA,NA,NA,66472.5701311067,9165.0186772138,8787.44598256793,377.572694645865,64687.2482238336,1785.32190727313,5.49329817622501
"Tiszavasvári","Szabolcs-Szatmár-Bereg",2013,1.10037229,608.41925544,51.4,363,0,21.3327750980901,47.9883400764903,"nincs",0,0,4445.50406221,2912.31866782,9.79136691,NA,NA,3.50178095,4.77572462437089,1.46945373057566,4.40836119172698,4.77572462437089,1.46945373057566,3.30627089379523,1.46945373057566,NA,NA,NA,NA,62304.8381764079,9013.99654678373,8785.12912824658,228.867418537159,60754.5644906506,1550.27368575732,5.87781492230263
"Tiszavasvári","Szabolcs-Szatmár-Bereg",2014,0.73732719,669.26948239,55.1,336,0,21.3327750980901,47.9883400764903,"nincs",0,0,4501.38248848,2602.76497696,10.06296296,NA,NA,3.26336957,4.80964889563062,1.47989196788634,4.80964889563062,4.80964889563062,1.47989196788634,3.32975692774427,1.47989196788634,NA,NA,NA,NA,68886.0113211736,9174.59025491139,8937.80754004958,236.782714861815,67832.3282400385,1053.68308113508,5.91956787154538
"Tiszavasvári","Szabolcs-Szatmár-Bereg",2015,0.74302485,716.83192279,57.1,394,0,21.3327750980901,47.9883400764903,"nincs",0,0,2990.67503808,2225.35943827,9.62454874,13758.84615385,6579.25,3.45950599,4.84984144749114,1.49225890692035,5.22290617422123,4.84984144749114,1.49225890692035,3.73064726730088,1.11919418019026,NA,NA,NA,NA,66728.2223465771,9817.94441335572,9622.83156127588,195.112852079836,65375.4896474538,1352.7326991233,5.59597090095132
